record_id,building_id,date,electricity_kwh,natural_gas_kwh,renewable_kwh,peak_demand_kw,occupancy_rate,operating_hours,is_statistical_outlier
18190,B010,2024-10-12,1523.52,319.87,77.51,694.29,0.079,0.0,False
18191,B010,2024-10-13,1247.59,250.67,71.25,520.79,0.009,0.0,False
18192,B010,2024-10-14,2752.21,562.5,119.89,389.22,0.868,9.0,False
18193,B010,2024-10-15,2205.08,408.56,92.31,306.08,0.757,9.0,False
18194,B010,2024-10-16,2315.5,419.72,91.65,330.04,0.915,9.0,False
18195,B010,2024-10-17,2725.72,411.08,51.47,286.25,0.731,9.0,False
18196,B010,2024-10-18,2348.11,436.64,82.26,308.9,0.828,9.0,False
18197,B010,2024-10-19,1377.28,323.59,98.94,641.92,0.0,0.0,False
18198,B010,2024-10-20,1506.19,290.26,80.54,682.73,0.0,0.0,False
18199,B010,2024-10-21,1968.23,379.3,33.62,272.03,0.822,9.0,False
18200,B010,2024-10-22,2488.42,515.5,90.45,338.6,0.83,9.0,False
18201,B010,2024-10-23,2739.05,623.68,128.06,367.94,0.851,9.0,False
18202,B010,2024-10-24,2376.27,507.24,74.47,320.57,0.776,9.0,False
18203,B010,2024-10-25,2684.13,725.19,107.93,365.53,0.806,9.0,False
18204,B010,2024-10-26,1612.25,382.32,0.0,722.55,0.06,0.0,False
18205,B010,2024-10-27,1363.54,324.34,5.27,558.07,0.011,0.0,False
18206,B010,2024-10-28,2648.72,790.78,72.94,346.03,0.773,9.0,False
18207,B010,2024-10-29,2566.45,616.12,85.07,377.45,0.809,9.0,False
18208,B010,2024-10-30,3055.65,927.1,103.11,463.66,0.879,9.0,False
18209,B010,2024-10-31,2797.4,779.68,36.45,379.11,0.773,9.0,False
18210,B010,2024-11-01,2465.26,656.58,69.24,368.11,0.79,9.0,False
18211,B010,2024-11-02,1753.82,522.19,71.78,719.89,0.0,0.0,False
18212,B010,2024-11-03,1716.16,467.64,13.42,720.38,0.027,0.0,False
18213,B010,2024-11-04,2416.61,669.77,60.74,335.09,0.852,9.0,False
18214,B010,2024-11-05,2470.82,773.91,63.46,334.43,0.721,9.0,False
18215,B010,2024-11-06,2774.34,743.16,82.84,358.82,0.787,9.0,False
18216,B010,2024-11-07,2930.37,937.27,73.42,438.6,0.851,9.0,False
18217,B010,2024-11-08,2525.56,549.81,52.92,376.34,0.776,9.0,False
18218,B010,2024-11-09,1887.78,572.76,29.47,758.83,0.0,0.0,False
18219,B010,2024-11-10,1924.2,669.43,36.3,846.45,0.0,0.0,False
18220,B010,2024-11-11,2905.85,1003.4,98.3,383.49,0.832,9.0,False
18221,B010,2024-11-12,2601.07,704.75,16.11,334.05,0.807,9.0,False
18222,B010,2024-11-13,2960.89,979.34,22.49,414.61,0.856,9.0,False
18223,B010,2024-11-14,3108.44,1158.39,54.3,452.83,0.779,9.0,False
18224,B010,2024-11-15,2957.89,589.01,10.51,401.25,0.805,9.0,False
18225,B010,2024-11-16,1617.3,555.66,0.0,724.96,0.0115,0.0,False
18226,B010,2024-11-17,1771.22,544.61,83.53,740.51,0.042,0.0,False
18227,B010,2024-11-18,2828.22,851.22,38.61,417.73,0.722,9.0,False
18228,B010,2024-11-19,3118.52,1026.21,48.8,473.06,0.802,9.0,False
18229,B010,2024-11-20,2822.36,723.79,27.59,381.8,0.823,9.0,False
18230,B010,2024-11-21,2611.73,1092.34,48.58,356.13,0.773,9.0,False
18231,B010,2024-11-22,2713.74,1043.34,32.48,402.33,0.773,9.0,False
18232,B010,2024-11-23,1904.9,696.23,0.0,794.69,0.019,0.0,False
18233,B010,2024-11-24,1853.14,509.28,25.03,832.83,0.045,0.0,False
18234,B010,2024-11-25,2898.51,853.71,5.34,402.35,0.867,9.0,False
18235,B010,2024-11-26,3003.05,950.54,11.9,385.63,0.913,9.0,False
18236,B010,2024-11-27,2911.93,1173.59,2.64,391.48,0.809,9.0,False
18237,B010,2024-11-28,3036.6,1220.99,0.0,389.72,0.833,9.0,False
18238,B010,2024-11-29,2959.73,1220.89,32.48,410.27,0.791,9.0,False
18239,B010,2024-11-30,1965.25,814.42,0.0,905.47,0.058,0.0,False
18240,B010,2024-12-01,1695.54,552.24,8.05,713.7,0.015,0.0,False
18241,B010,2024-12-02,3380.69,1346.67,0.0,481.97,0.9,9.0,False
18242,B010,2024-12-03,3464.77,1373.7,36.58,537.42,0.874,9.0,False
18243,B010,2024-12-04,2970.98,1080.59,11.05,386.12,0.809,9.0,False
18244,B010,2024-12-05,3153.93,1489.04,1.93,437.73,0.784,9.0,False
18245,B010,2024-12-06,3021.11,1209.09,5.34,390.94,0.811,9.0,False
18246,B010,2024-12-07,2168.44,983.85,11.54,850.4,0.0,0.0,False
18247,B010,2024-12-08,1834.28,774.25,16.26,760.26,0.018,0.0,False
18248,B010,2024-12-09,3147.25,1377.65,24.13,465.89,0.743,9.0,False
18249,B010,2024-12-10,3112.24,1380.85,31.63,403.96,0.873,9.0,False
18250,B010,2024-12-11,2739.5,1119.62,49.99,352.42,0.772,9.0,False
18251,B010,2024-12-12,3117.77,1286.08,7.01,447.98,0.834,9.0,False
18252,B010,2024-12-13,3037.05,1320.43,0.0,433.79,0.688,9.0,False
18253,B010,2024-12-14,1795.65,738.99,2.37,793.48,0.0,0.0,False
18254,B010,2024-12-15,2031.07,954.71,0.0,783.86,0.111,0.0,False
18255,B010,2024-12-16,2925.56,1181.84,0.0,416.61,0.821,9.0,False
18256,B010,2024-12-17,3304.44,1472.72,5.48,475.79,0.884,9.0,False
18257,B010,2024-12-18,3219.99,1483.82,0.0,489.04,0.799,9.0,False
18258,B010,2024-12-19,3552.01,1699.14,13.92,476.97,0.785,9.0,False
18259,B010,2024-12-20,3500.85,1591.92,0.0,505.59,0.85,9.0,False
18260,B010,2024-12-21,1861.7,683.76,2.92,806.97,0.03,0.0,False
18261,B010,2024-12-22,1826.79,825.15,0.0,710.78,0.015,0.0,False
18262,B010,2024-12-23,3236.61,1634.3,11.16,488.87,0.889,9.0,False
18263,B010,2024-12-24,3379.93,1397.45,0.0,504.91,0.886,9.0,False
18264,B010,2024-12-25,3873.41,1848.84,0.0,581.64,0.873,9.0,False
18265,B010,2024-12-26,3146.43,1399.15,27.62,403.3,0.78,9.0,False
18266,B010,2024-12-27,2730.67,1332.08,15.62,354.14,0.64,9.0,False
18267,B010,2024-12-28,1965.41,795.82,15.66,758.27,0.0,0.0,False
18268,B010,2024-12-29,2166.26,1065.94,47.55,966.86,0.012,0.0,False
18269,B010,2024-12-30,3120.01,1260.39,0.0,437.91,0.759,9.0,False
18270,B010,2024-12-31,3310.84,1715.15,29.32,454.11,0.776,9.0,False
18271,B011,2020-01-01,3794.14,1816.73,0.0,503.34,0.855,9.0,False
18272,B011,2020-01-02,3337.67,1545.04,0.0,488.91,0.742,9.0,False
18273,B011,2020-01-03,3408.55,1687.54,0.0,490.93,0.819,9.0,False
18274,B011,2020-01-04,1944.84,725.0,0.0,784.95,0.0,0.0,False
18275,B011,2020-01-05,2072.91,1033.11,0.0,820.82,0.0,0.0,False
18276,B011,2020-01-06,3534.07,1474.25,0.0,465.51,0.794,9.0,False
18277,B011,2020-01-07,3317.15,1514.74,0.0,424.38,0.74,9.0,False
18278,B011,2020-01-08,3564.7,1718.36,0.0,493.8,0.682,9.0,False
18279,B011,2020-01-09,3185.57,1100.95,0.0,445.72,0.803,9.0,False
18280,B011,2020-01-10,3551.42,1572.3,0.0,504.87,0.923,9.0,False
18281,B011,2020-01-11,2267.12,1092.87,0.0,1056.99,0.054,0.0,False
18282,B011,2020-01-12,2068.59,1010.59,0.0,819.27,0.0,0.0,False
18283,B011,2020-01-13,3751.39,1548.33,0.0,557.97,0.767,9.0,False
18284,B011,2020-01-14,3117.99,1188.43,0.0,480.77,0.79,9.0,False
18285,B011,2020-01-15,3143.43,1111.66,0.0,473.35,0.802,9.0,False
18286,B011,2020-01-16,2946.66,1318.14,0.0,404.33,0.754,9.0,False
18287,B011,2020-01-17,3740.81,1690.73,0.0,522.19,0.861,9.0,False
18288,B011,2020-01-18,2242.62,958.88,0.0,956.94,0.0,0.0,False
18289,B011,2020-01-19,2098.4,890.93,0.0,942.69,0.025,0.0,False
18290,B011,2020-01-20,3878.78,1907.62,0.0,516.19,0.885,9.0,False
18291,B011,2020-01-21,2884.65,989.28,0.0,398.45,0.79,9.0,False
18292,B011,2020-01-22,3695.46,1607.92,0.0,517.87,0.783,9.0,False
18293,B011,2020-01-23,3438.74,1374.26,0.0,497.57,0.821,9.0,False
18294,B011,2020-01-24,3648.23,1484.41,0.0,536.98,0.773,9.0,False
18295,B011,2020-01-25,2086.23,851.9,0.0,879.78,0.006,0.0,False
18296,B011,2020-01-26,2156.62,1092.74,0.0,952.7,0.0,0.0,False
18297,B011,2020-01-27,3158.89,1369.67,0.0,407.94,0.723,9.0,False
18298,B011,2020-01-28,2933.47,859.85,0.0,416.7,0.615,9.0,False
18299,B011,2020-01-29,2834.98,942.39,0.0,418.21,0.754,9.0,False
18300,B011,2020-01-30,3080.2,1298.61,0.0,402.22,0.692,9.0,False
18301,B011,2020-01-31,3242.86,1475.76,0.0,477.58,0.748,9.0,False
18302,B011,2020-02-01,1996.96,1192.13,0.0,884.35,0.078,0.0,False
18303,B011,2020-02-02,2124.34,983.37,0.0,936.8,0.0,0.0,False
18304,B011,2020-02-03,3156.03,1363.67,0.0,488.85,0.881,9.0,False
18305,B011,2020-02-04,3544.56,1585.6,0.0,541.82,0.771,9.0,False
18306,B011,2020-02-05,3222.9,1421.92,0.0,488.41,0.844,9.0,False
18307,B011,2020-02-06,3231.31,1236.16,0.0,419.8,0.792,9.0,False
18308,B011,2020-02-07,3547.25,1744.57,0.0,548.13,0.778,9.0,False
18309,B011,2020-02-08,2420.39,974.28,0.0,1105.64,0.092,0.0,False
18310,B011,2020-02-09,2159.06,919.92,0.0,930.89,0.13,0.0,False
18311,B011,2020-02-10,3237.16,1550.04,0.0,484.19,0.778,9.0,False
18312,B011,2020-02-11,3210.07,1001.02,0.0,480.28,0.744,9.0,False
18313,B011,2020-02-12,3267.35,1195.48,0.0,490.19,0.797,9.0,False
18314,B011,2020-02-13,3544.19,1651.82,0.0,521.03,0.816,9.0,False
18315,B011,2020-02-14,2737.4300000000003,1271.73,0.0,489.18,0.829,9.0,False
18316,B011,2020-02-15,2114.55,1067.9,0.0,909.89,0.026,0.0,False
18317,B011,2020-02-16,2012.29,906.38,0.0,896.09,0.0,0.0,False
18318,B011,2020-02-17,3614.74,1164.11,0.0,545.4,0.902,9.0,False
18319,B011,2020-02-18,2929.95,1108.55,0.0,415.17,0.755,9.0,False
18320,B011,2020-02-19,2962.97,1129.34,0.0,417.09,0.791,9.0,False
18321,B011,2020-02-20,3066.56,1027.39,0.0,467.14,0.857,9.0,False
18322,B011,2020-02-21,3446.92,1228.29,0.0,468.76,0.748,9.0,False
18323,B011,2020-02-22,2281.88,935.12,0.0,879.71,0.019,0.0,False
18324,B011,2020-02-23,2092.12,695.45,0.0,819.62,0.049,0.0,False
18325,B011,2020-02-24,3070.39,1545.51,0.0,431.56,0.81,9.0,False
18326,B011,2020-02-25,3513.57,1502.3,0.0,459.29,0.823,9.0,False
18327,B011,2020-02-26,3236.01,1256.24,0.0,502.98,0.787,9.0,False
18328,B011,2020-02-27,3027.31,1046.25,0.0,453.12,0.814,9.0,False
18329,B011,2020-02-28,3510.24,1392.74,0.0,476.37,0.763,9.0,False
18330,B011,2020-02-29,2247.72,1112.83,0.0,924.32,0.0,0.0,False
18331,B011,2020-03-01,1997.88,1002.33,0.0,834.31,0.0,0.0,False
18332,B011,2020-03-02,3440.91,1277.95,0.0,447.22,0.801,9.0,False
18333,B011,2020-03-03,3217.44,1271.95,0.0,431.56,0.828,9.0,False
18334,B011,2020-03-04,3451.33,1449.95,0.0,441.19,0.862,9.0,False
18335,B011,2020-03-05,3190.75,1364.27,0.0,470.56,0.878,9.0,False
18336,B011,2020-03-06,2931.82,1021.08,0.0,378.62,0.725,9.0,False
18337,B011,2020-03-07,1662.06,462.92,0.0,665.81,0.0,0.0,False
18338,B011,2020-03-08,1868.65,638.37,0.0,838.99,0.0,0.0,False
18339,B011,2020-03-09,2695.47,731.41,0.0,379.06,0.816,9.0,False
18340,B011,2020-03-10,3743.43,1369.67,0.0,537.32,0.796,9.0,False
18341,B011,2020-03-11,3053.42,959.92,0.0,449.11,0.835,9.0,False
18342,B011,2020-03-12,3042.41,796.82,0.0,473.21,0.818,9.0,False
18343,B011,2020-03-13,2737.4300000000003,1145.71,0.0,450.77,0.835,9.0,False
18344,B011,2020-03-14,1720.3,352.76,0.0,721.73,0.0,0.0,False
18345,B011,2020-03-15,2031.24,710.15,0.0,884.16,0.025,0.0,False
18346,B011,2020-03-16,2925.02,850.2,0.0,421.86,0.809,9.0,False
18347,B011,2020-03-17,3034.43,819.78,0.0,388.55,0.81,9.0,False
18348,B011,2020-03-18,3047.79,904.64,0.0,389.52,0.798,9.0,False
18349,B011,2020-03-19,3207.87,1049.65,0.0,469.19,0.881,9.0,False
18350,B011,2020-03-20,3143.19,1260.68,0.0,410.2,0.801,9.0,False
18351,B011,2020-03-21,2013.3,622.74,0.0,879.69,0.0,0.0,False
18352,B011,2020-03-22,2042.87,642.23,0.0,897.53,0.0,0.0,False
18353,B011,2020-03-23,3100.0,889.69,0.0,471.9,0.772,9.0,False
18354,B011,2020-03-24,3021.25,878.17,0.0,425.84,0.743,9.0,False
18355,B011,2020-03-25,2726.04,576.02,0.0,410.58,0.887,9.0,False
18356,B011,2020-03-26,3352.69,1105.74,0.0,464.8,0.874,9.0,False
18357,B011,2020-03-27,3126.71,1183.0,0.0,479.66,0.772,9.0,False
18358,B011,2020-03-28,1778.54,619.42,0.0,695.12,0.041,0.0,False
18359,B011,2020-03-29,1823.8,573.36,0.0,778.1,0.004,0.0,False
18360,B011,2020-03-30,2756.16,606.35,0.0,420.61,0.788,9.0,False
18361,B011,2020-03-31,3308.15,1143.31,0.0,469.29,0.766,9.0,False
18362,B011,2020-04-01,3235.99,1079.92,0.0,486.14,0.828,9.0,False
18363,B011,2020-04-02,2851.28,694.1,0.0,400.72,0.791,9.0,False
18364,B011,2020-04-03,2749.37,601.85,0.0,382.21,0.78,9.0,False
18365,B011,2020-04-04,2031.29,702.02,0.0,879.76,0.0,0.0,False
18366,B011,2020-04-05,1927.17,684.13,0.0,884.46,0.073,0.0,False
18367,B011,2020-04-06,2708.56,881.01,0.0,459.15,0.757,9.0,False
18368,B011,2020-04-07,2923.58,627.25,0.0,432.26,0.77,9.0,False
18369,B011,2020-04-08,2833.5,670.54,0.0,404.06,0.766,9.0,False
18370,B011,2020-04-09,3030.61,851.4,0.0,428.79,0.836,9.0,False
18371,B011,2020-04-10,2797.39,561.16,0.0,390.25,0.882,9.0,False
18372,B011,2020-04-11,1516.86,345.41,0.0,699.91,0.0,0.0,False
18373,B011,2020-04-12,1878.38,442.4,0.0,838.73,0.092,0.0,False
18374,B011,2020-04-13,2952.03,924.3,0.0,399.04,0.858,9.0,False
18375,B011,2020-04-14,2895.56,761.76,0.0,442.82,0.75,9.0,False
18376,B011,2020-04-15,2402.83,327.66,0.0,312.15,0.811,9.0,False
18377,B011,2020-04-16,3097.4,722.57,0.0,406.02,0.744,9.0,False
18378,B011,2020-04-17,2869.16,751.45,0.0,418.19,0.783,9.0,False
18379,B011,2020-04-18,1485.43,339.9,0.0,631.09,0.0,0.0,False
18380,B011,2020-04-19,1638.75,330.48,0.0,672.76,0.0,0.0,False
18381,B011,2020-04-20,2313.02,376.11,0.0,325.6,0.786,9.0,False
18382,B011,2020-04-21,2587.72,444.12,0.0,364.97,0.751,9.0,False
18383,B011,2020-04-22,3019.42,694.27,0.0,443.48,0.783,9.0,False
18384,B011,2020-04-23,2329.3,317.63,0.0,310.93,0.857,9.0,False
18385,B011,2020-04-24,2577.82,396.28,0.0,381.32,0.826,9.0,False
18386,B011,2020-04-25,1686.38,350.89,0.0,731.55,0.0,0.0,False
18387,B011,2020-04-26,1614.35,306.87,0.0,619.93,0.081,0.0,False
18388,B011,2020-04-27,2434.83,374.3,0.0,345.43,0.809,9.0,False
18389,B011,2020-04-28,2626.88,358.21,0.0,341.46,0.758,9.0,False
18390,B011,2020-04-29,2861.88,569.94,0.0,404.86,0.79,9.0,False
18391,B011,2020-04-30,2599.6,438.3,0.0,353.53,0.863,9.0,False
18392,B011,2020-05-01,2605.53,444.55,0.0,370.72,0.799,9.0,False
18393,B011,2020-05-02,1590.35,305.63,0.0,661.83,0.0,0.0,False
18394,B011,2020-05-03,1614.47,305.21,0.0,674.71,0.013,0.0,False
18395,B011,2020-05-04,2656.25,362.22,0.0,367.06,0.73,9.0,False
18396,B011,2020-05-05,2678.16,328.87,0.0,360.3,0.758,9.0,False
18397,B011,2020-05-06,3899.68,531.77,0.0,540.48,1.0,9.0,False
18398,B011,2020-05-07,2855.67,504.59,0.0,400.64,0.791,9.0,False
18399,B011,2020-05-08,2737.4300000000003,343.91,0.0,360.47,0.781,9.0,False
18400,B011,2020-05-09,1536.98,209.59,0.0,672.11,0.018,0.0,False
18401,B011,2020-05-10,1658.55,226.17,0.0,660.72,0.057,0.0,False
18402,B011,2020-05-11,3169.77,432.24,0.0,475.07,0.932,9.0,False
18403,B011,2020-05-12,2271.34,309.73,0.0,331.46,0.653,9.0,False
18404,B011,2020-05-13,2798.55,511.69,0.0,397.67,0.796,9.0,False
18405,B011,2020-05-14,2575.03,418.72,0.0,370.32,0.782,9.0,False
18406,B011,2020-05-15,2688.25,366.58,0.0,387.1,0.862,9.0,False
18407,B011,2020-05-16,1865.32,254.36,0.0,789.06,0.012,0.0,False
18408,B011,2020-05-17,1489.38,280.02,0.0,591.84,0.0,0.0,False
18409,B011,2020-05-18,2465.93,425.71,0.0,344.58,0.785,9.0,False
18410,B011,2020-05-19,3032.01,413.46,0.0,401.76,0.87,9.0,False
18411,B011,2020-05-20,2563.89,442.62,0.0,390.24,0.71,9.0,False
18412,B011,2020-05-21,2790.58,450.99,0.0,432.98,0.812,9.0,False
18413,B011,2020-05-22,3184.85,434.3,0.0,479.5,0.819,9.0,False
18414,B011,2020-05-23,1735.11,236.61,0.0,782.69,0.101,0.0,False
18415,B011,2020-05-24,1755.4,239.37,0.0,697.74,0.0,0.0,False
18416,B011,2020-05-25,3449.64,470.4,0.0,468.34,0.77,9.0,False
18417,B011,2020-05-26,2618.53,384.69,0.0,361.44,0.823,9.0,False
18418,B011,2020-05-27,2271.83,347.02,0.0,323.65,0.78,9.0,False
18419,B011,2020-05-28,4050.94,552.4,0.0,589.15,0.718,9.0,False
18420,B011,2020-05-29,2999.56,409.03,0.0,404.23,0.845,9.0,False
18421,B011,2020-05-30,1938.99,264.41,0.0,833.44,0.021,0.0,False
18422,B011,2020-05-31,1886.36,257.23,0.0,837.13,0.012,0.0,False
18423,B011,2020-06-01,1904.98,259.77,0.0,255.05,0.01,9.0,False
18424,B011,2020-06-02,1631.5,222.48,0.0,249.38,0.079,9.0,False
18425,B011,2020-06-03,2005.24,273.44,0.0,282.6,0.0,9.0,False
18426,B011,2020-06-04,2354.98,321.13,0.0,353.69,0.083,9.0,False
18427,B011,2020-06-05,2120.41,289.15,0.0,294.72,0.212,9.0,False
18428,B011,2020-06-06,2091.72,285.23,0.0,882.75,0.0,0.0,False
18429,B011,2020-06-07,2404.82,327.93,0.0,1087.49,0.086,0.0,False
18430,B011,2020-06-08,1820.92,248.31,0.0,246.65,0.126,9.0,False
18431,B011,2020-06-09,1816.93,247.76,0.0,239.06,0.035,9.0,False
18432,B011,2020-06-10,1867.9,254.71,0.0,287.71,0.047,9.0,False
18433,B011,2020-06-11,2379.19,324.44,0.0,341.08,0.039,9.0,False
18434,B011,2020-06-12,2293.62,312.77,0.0,314.48,0.081,9.0,False
18435,B011,2020-06-13,2007.29,273.72,0.0,853.43,0.004,0.0,False
18436,B011,2020-06-14,2224.56,303.35,0.0,952.73,0.0,0.0,False
18437,B011,2020-06-15,1546.01,216.71,0.0,228.72,0.029,9.0,False
18438,B011,2020-06-16,1870.29,255.04,0.0,283.86,0.027,9.0,False
18439,B011,2020-06-17,2030.22,276.85,0.0,277.35,0.106,9.0,False
18440,B011,2020-06-18,2178.41,297.06,0.0,307.02,0.015,9.0,False
18441,B011,2020-06-19,2429.57,331.31,0.0,317.33,0.032,9.0,False
18442,B011,2020-06-20,1892.9,258.12,0.0,851.36,0.039,0.0,False
18443,B011,2020-06-21,1615.88,220.35,0.0,671.22,0.0,0.0,False
18444,B011,2020-06-22,2327.29,317.36,0.0,314.82,0.028,9.0,False
18445,B011,2020-06-23,2255.71,307.6,0.0,332.0,0.044,9.0,False
18446,B011,2020-06-24,2073.63,282.77,0.0,303.35,0.156,9.0,False
18447,B011,2020-06-25,2095.28,285.72,0.0,267.98,0.014,9.0,False
18448,B011,2020-06-26,2676.66,365.0,0.0,402.97,0.124,9.0,False
18449,B011,2020-06-27,2808.31,382.95,0.0,1147.79,0.0,0.0,False
18450,B011,2020-06-28,1956.76,266.83,0.0,875.14,0.02,0.0,False
18451,B011,2020-06-29,2460.0,335.45,0.0,345.6,0.037,9.0,False
18452,B011,2020-06-30,1852.65,252.63,0.0,249.95,0.108,9.0,False
18453,B011,2020-07-01,1974.33,269.23,0.0,302.95,0.0,9.0,False
18454,B011,2020-07-02,1836.12,250.38,0.0,253.03,0.022,9.0,False
18455,B011,2020-07-03,2417.34,329.64,0.0,372.14,0.031,9.0,False
18456,B011,2020-07-04,2125.24,289.81,0.0,964.27,0.016,0.0,False
18457,B011,2020-07-05,2183.49,297.75,0.0,910.58,0.002,0.0,False
18458,B011,2020-07-06,1967.52,268.3,0.0,292.41,0.0,9.0,False
18459,B011,2020-07-07,2030.21,276.85,0.0,299.29,0.011,9.0,False
18460,B011,2020-07-08,2268.82,309.38,0.0,299.55,0.149,9.0,False
18461,B011,2020-07-09,2076.39,283.14,0.0,294.92,0.064,9.0,False
18462,B011,2020-07-10,1850.57,252.35,0.0,262.21,0.0,9.0,False
18463,B011,2020-07-11,2953.38,402.73,0.0,1181.0,0.032,0.0,False
18464,B011,2020-07-12,2649.14,361.25,0.0,1200.34,0.004,0.0,False
18465,B011,2020-07-13,3084.74,420.65,0.0,421.71,0.08,9.0,False
18466,B011,2020-07-14,2509.16,342.16,0.0,388.47,0.09,9.0,False
18467,B011,2020-07-15,2071.25,282.44,0.0,286.93,0.015,9.0,False
18468,B011,2020-07-16,2388.1,325.65,0.0,308.74,0.085,9.0,False
18469,B011,2020-07-17,2946.3,401.77,0.0,424.76,0.108,9.0,False
18470,B011,2020-07-18,2293.65,312.77,0.0,1029.93,0.0,0.0,False
18471,B011,2020-07-19,2004.64,273.36,0.0,870.86,0.062,0.0,False
18472,B011,2020-07-20,2352.7,320.82,0.0,304.48,0.0,9.0,False
18473,B011,2020-07-21,2047.88,279.26,0.0,307.15,0.096,9.0,False
18474,B011,2020-07-22,1862.36,253.96,0.0,276.33,0.009,9.0,False
18475,B011,2020-07-23,2326.22,317.21,0.0,310.26,0.0,9.0,False
18476,B011,2020-07-24,2011.67,274.32,0.0,299.06,0.0,9.0,False
18477,B011,2020-07-25,2326.26,317.22,0.0,901.35,0.0,0.0,False
18478,B011,2020-07-26,1546.39,228.68,0.0,686.96,0.072,0.0,False
18479,B011,2020-07-27,2021.08,275.6,0.0,278.99,0.024,9.0,False
18480,B011,2020-07-28,2198.29,299.77,0.0,314.13,0.086,9.0,False
18481,B011,2020-07-29,1612.6,219.9,0.0,221.22,0.034,9.0,False
18482,B011,2020-07-30,2121.76,289.33,0.0,300.13,0.146,9.0,False
18483,B011,2020-07-31,2440.78,332.83,0.0,361.67,0.036,9.0,False
18484,B011,2020-08-01,2535.85,345.8,0.0,978.25,0.015,0.0,False
18485,B011,2020-08-02,1819.83,248.16,0.0,834.09,0.0,0.0,False
18486,B011,2020-08-03,2152.74,293.56,0.0,302.68,0.099,9.0,False
18487,B011,2020-08-04,2035.47,277.56,0.0,285.55,0.054,9.0,False
18488,B011,2020-08-05,1792.46,244.43,0.0,249.83,0.091,9.0,False
18489,B011,2020-08-06,2624.19,357.84,0.0,406.11,0.0,9.0,False
18490,B011,2020-08-07,2202.28,300.31,0.0,327.31,0.086,9.0,False
18491,B011,2020-08-08,2312.97,315.41,0.0,1048.84,0.005,0.0,False
18492,B011,2020-08-09,1980.98,270.13,0.0,811.18,0.0,0.0,False
18493,B011,2020-08-10,1726.16,235.39,0.0,264.74,0.0,9.0,False
18494,B011,2020-08-11,2678.16,365.2,0.0,381.43,0.13,9.0,False
18495,B011,2020-08-12,2663.22,363.17,0.0,410.55,0.088,9.0,False
18496,B011,2020-08-13,1923.21,262.26,0.0,255.98,0.089,9.0,False
18497,B011,2020-08-14,2416.9,329.58,0.0,370.81,0.141,9.0,False
18498,B011,2020-08-15,1922.72,262.19,0.0,751.4,0.043,0.0,False
18499,B011,2020-08-16,2700.74,368.28,0.0,1139.39,0.068,0.0,False
18500,B011,2020-08-17,1759.42,239.92,0.0,231.36,0.007,9.0,False
18501,B011,2020-08-18,1926.05,262.64,0.0,288.31,0.064,9.0,False
18502,B011,2020-08-19,2451.34,334.27,0.0,328.83,0.195,9.0,False
18503,B011,2020-08-20,2327.12,317.33,0.0,321.9,0.096,9.0,False
18504,B011,2020-08-21,2476.44,337.7,0.0,333.62,0.0,9.0,False
18505,B011,2020-08-22,2750.47,375.06,0.0,1259.84,0.012,0.0,False
18506,B011,2020-08-23,2070.02,282.28,0.0,932.89,0.0,0.0,False
18507,B011,2020-08-24,2051.51,279.75,0.0,294.26,0.018,9.0,False
18508,B011,2020-08-25,1937.9,264.26,0.0,288.83,0.123,9.0,False
18509,B011,2020-08-26,2450.59,334.17,0.0,328.38,0.04,9.0,False
18510,B011,2020-08-27,1910.05,260.46,0.0,275.07,0.078,9.0,False
18511,B011,2020-08-28,2951.93,402.54,0.0,413.26,0.027,9.0,False
18512,B011,2020-08-29,1411.91,203.34,0.0,586.89,0.016,0.0,False
18513,B011,2020-08-30,2580.97,351.95,0.0,1095.71,0.034,0.0,False
18514,B011,2020-08-31,2522.66,344.0,0.0,334.21,0.08,9.0,False
18515,B011,2020-09-01,2400.12,327.29,0.0,315.79,0.782,9.0,False
18516,B011,2020-09-02,4277.57,583.3,0.0,627.86,0.816,9.0,False
18517,B011,2020-09-03,2816.01,384.0,0.0,385.82,0.901,9.0,False
18518,B011,2020-09-04,2710.84,369.66,0.0,349.19,0.846,9.0,False
18519,B011,2020-09-05,1402.63,199.3,0.0,607.05,0.005,0.0,False
18520,B011,2020-09-06,1570.88,214.21,0.0,651.96,0.0,0.0,False
18521,B011,2020-09-07,2708.56,432.78,0.0,422.66,0.712,9.0,False
18522,B011,2020-09-08,3180.82,498.44,0.0,485.92,0.718,9.0,False
18523,B011,2020-09-09,4179.56,569.94,0.0,613.83,0.715,9.0,False
18524,B011,2020-09-10,2840.37,387.32,0.0,439.19,0.719,9.0,False
18525,B011,2020-09-11,2607.19,582.17,0.0,403.82,0.821,9.0,False
18526,B011,2020-09-12,2011.38,274.28,0.0,777.02,0.07,0.0,False
18527,B011,2020-09-13,1462.54,199.44,0.0,669.37,0.0,0.0,False
18528,B011,2020-09-14,3668.88,500.3,0.0,525.02,0.804,9.0,False
18529,B011,2020-09-15,2777.66,378.77,0.0,380.09,0.836,9.0,False
18530,B011,2020-09-16,2689.86,387.38,0.0,416.67,0.829,9.0,False
18531,B011,2020-09-17,2632.98,415.1,0.0,409.29,0.822,9.0,False
18532,B011,2020-09-18,3362.3,458.5,0.0,479.96,0.852,9.0,False
18533,B011,2020-09-19,1557.14,212.34,0.0,640.82,0.05,0.0,False
18534,B011,2020-09-20,1961.68,267.5,0.0,802.9,0.0,0.0,False
