date,building_id,electricity_price,gas_price,demand_charge
2024-06-01,B049,0.1478,0.0506,11.93
2024-07-01,B049,0.1451,0.0524,11.01
2024-08-01,B049,0.1454,0.0522,11.97
2024-09-01,B049,0.148,0.0506,15.44
2024-10-01,B049,0.1426,0.0491,17.73
2024-11-01,B049,0.1487,0.0512,11.24
2024-12-01,B049,0.1468,0.0531,14.24
2020-01-01,B050,0.1294,0.0446,17.91
2020-02-01,B050,0.1291,0.0433,10.5
2020-03-01,B050,0.1321,0.0451,13.37
2020-04-01,B050,0.1324,0.0456,10.95
2020-05-01,B050,0.1305,0.0447,12.96
2020-06-01,B050,0.1298,0.046,9.27
2020-07-01,B050,0.1304,0.0461,16.11
2020-08-01,B050,0.1326,0.0457,11.32
2020-09-01,B050,0.1284,0.0453,17.66
2020-10-01,B050,0.1333,0.0468,14.42
2020-11-01,B050,0.1326,0.0479,11.22
2020-12-01,B050,0.1368,0.0467,12.79
2021-01-01,B050,0.1315,0.0445,13.14
2021-02-01,B050,0.136,0.044,17.3
2021-03-01,B050,0.1375,0.0456,14.72
2021-04-01,B050,0.1338,0.0485,13.45
2021-05-01,B050,0.131,0.0471,11.05
2021-06-01,B050,0.1323,0.0467,15.58
2021-07-01,B050,0.1343,0.0465,14.32
2021-08-01,B050,0.1351,0.0451,10.38
2021-09-01,B050,0.1333,0.0472,15.26
2021-10-01,B050,0.1356,0.0483,17.09
2021-11-01,B050,0.1358,0.0465,15.53
2021-12-01,B050,0.1327,0.0449,11.27
2022-01-01,B050,0.1335,0.0466,13.88
2022-02-01,B050,0.1393,0.0496,10.67
2022-03-01,B050,0.1358,0.0483,12.46
2022-04-01,B050,0.1357,0.0467,11.42
2022-05-01,B050,0.1386,0.0478,15.12
2022-06-01,B050,0.141,0.0475,11.08
2022-07-01,B050,0.1367,0.0501,14.96
2022-08-01,B050,0.1349,0.046,15.72
2022-09-01,B050,0.1416,0.0465,16.87
2022-10-01,B050,0.1354,0.0468,9.18
2022-11-01,B050,0.1419,0.0486,14.57
2022-12-01,B050,0.1389,0.0478,13.31
2023-01-01,B050,0.1438,0.0481,11.03
2023-02-01,B050,0.1402,0.0497,9.62
2023-03-01,B050,0.1422,0.0504,16.18
2023-04-01,B050,0.142,0.0505,10.02
2023-05-01,B050,0.1422,0.0503,14.98
2023-06-01,B050,0.1449,0.0478,14.39
2023-07-01,B050,0.1417,0.0486,16.96
2023-08-01,B050,0.1425,0.0499,9.88
2023-09-01,B050,0.1413,0.0512,10.93
2023-10-01,B050,0.1448,0.0486,12.91
2023-11-01,B050,0.14,0.0495,16.56
2023-12-01,B050,0.1427,0.0498,16.7
2024-01-01,B050,0.1443,0.0492,11.69
2024-02-01,B050,0.1432,0.0476,14.66
2024-03-01,B050,0.1448,0.0513,10.03
2024-04-01,B050,0.1405,0.0474,16.6
2024-05-01,B050,0.1443,0.0504,11.53
2024-06-01,B050,0.1452,0.0514,15.6
2024-07-01,B050,0.142,0.0494,17.81
2024-08-01,B050,0.1442,0.0501,14.58
2024-09-01,B050,0.1445,0.049,12.44
2024-10-01,B050,0.1424,0.0509,12.49
2024-11-01,B050,0.1473,0.0524,12.89
2024-12-01,B050,0.1432,0.0495,11.94
